Air temperature [K];Process temperature [K];Rotational speed [rpm];Torque [Nm];Tool wear [min];Temperature_difference;Power;Mechanical_stress;Type_L;Type_M;ID;Failure_Prediction;Failure_Probability;SHAP_Rotational_speed;SHAP_Power;SHAP_Tool_wear;SHAP_Temperature_difference;Key_factor;Risk_level;Maintenance_Recommendation;Suggested_Action
299;310;1531;36;62;10;56340;2281;0;0;1194;0;0,01712191519992221;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
298;307;1354;43;155;9;58628;6711;1;0;1195;0;0,029436927163697873;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
302;312;1550;45;72;9;70525;3276;1;0;1196;0;0,009671908437835148;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
300;309;1462;42;50;9;62573;2140;0;1;1197;0;0,011786075161372998;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
297;307;1261;51;130;10;64437;6643;0;1;1198;0;0,0409493584726373;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
298;309;1730;30;41;10;52246;1238;1;0;1199;0;0,010021984994337126;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
302;312;1420;51;182;9;73272;9391;1;0;1200;0;0,023302994962148004;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
300;311;1534;37;90;11;57831;3393;1;0;1201;0;0,009782181124403964;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
298;309;1366;55;65;10;75130;3575;0;1;1202;0;0,0549575087900915;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
302;310;1356;48;36;8;65494;1738;0;1;1203;1;0,9538281830429076;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Alto;Intervención inmediata;Acción crítica inmediata sobre Potencia
302;312;1746;27;44;9;47840;1205;1;0;1204;0;0,009515893975539248;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
298;307;1502;41;79;9;62783;3302;1;0;1205;0;0,01097285139598896;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
298;309;1523;41;165;10;63813;6913;1;0;1206;0;0,011193113190712279;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
301;311;1834;25;22;9;46583;558;0;1;1207;0;0,01358971008933355;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
303;313;1422;42;152;9;60292;6444;1;0;1208;0;0,018718174287066593;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
302;310;1509;37;45;7;56738;1692;0;1;1209;0;0,028670727122423197;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
297;308;2033;16;128;10;33951;2137;0;1;1210;0;0,12432135393591541;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
301;311;1417;52;171;9;74392;8977;0;1;1211;0;0,03475345528978595;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
298;307;1524;40;71;9;62179;2896;1;0;1212;0;0,01097285139598896;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
298;309;1512;40;156;10;61538;6349;1;0;1213;0;0,011193113190712279;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
300;312;1422;50;219;11;72095;11103;0;1;1214;0;0,46376168779572513;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Medio;Mantenimiento preventivo programado;Revisar Potencia
299;310;1507;41;158;11;62239;6525;1;0;1215;0;0,021489607392829835;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
300;311;1428;52;208;11;75112;10940;1;0;1216;1;0,5808924009183811;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Medio;Mantenimiento preventivo programado;Revisar Potencia
298;307;1423;48;183;9;68446;8802;1;0;1217;0;0,05169515927059675;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
300;310;1445;46;155;10;67337;7223;1;0;1218;0;0,024045172126522664;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
303;312;1892;22;79;8;42570;1777;1;0;1219;0;0,019599256866408066;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
302;311;1392;50;51;8;70296;2575;1;0;1220;0;0,4138551701107024;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Medio;Mantenimiento preventivo programado;Revisar Potencia
300;311;1342;48;203;11;65087;9845;0;1;1221;0;0,127114883012616;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
298;309;1409;43;166;10;60727;7154;1;0;1222;0;0,014105355617218934;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
303;311;1658;30;7;8;50569;213;1;0;1223;0;0,04394689053500179;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
297;309;1525;41;235;11;63592;9799;0;0;1224;0;0,05919879019471988;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
300;309;1312;65;192;9;85673;12537;1;0;1225;1;0,9887683760168837;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Alto;Intervención inmediata;Acción crítica inmediata sobre Potencia
300;311;1910;19;13;11;37627;256;1;0;1226;0;0,01835729755842333;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
299;309;1377;43;28;9;60037;1220;1;0;1227;0;0,03587654269458838;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
303;311;1353;44;192;8;59667;8467;0;1;1228;1;0,8950012333275069;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Alto;Intervención inmediata;Acción crítica inmediata sobre Potencia
300;311;1487;37;162;10;55613;6058;1;0;1229;0;0,009412395592819546;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
301;311;1389;53;8;10;74033;426;0;1;1230;0;0,05685568383290616;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
297;308;1706;30;9;10;52715;278;1;0;1231;0;0,008506803285182052;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
301;311;1660;33;115;9;56107;3886;0;1;1232;0;0,010524336814766326;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
297;308;1537;39;103;11;59943;4017;1;0;1233;0;0,009811708917617033;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
299;311;1679;30;129;11;51545;3960;1;0;1234;0;0,009782181124403964;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
301;310;1598;35;71;9;57368;2548;0;0;1235;0;0,019764401007862573;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
296;308;1483;44;219;11;65696;9701;0;1;1236;0;0,21515616453561306;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
303;312;1339;62;156;8;83419;9718;1;0;1237;1;0,6611813104812659;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Alto;Intervención inmediata;Acción crítica inmediata sobre Potencia
297;308;1678;28;133;11;47151;3737;0;1;1238;0;0,012517559530979598;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
298;308;1607;31;39;10;51263;1244;0;1;1239;0;0,010555098519880844;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
297;308;1513;42;212;11;64907;9094;1;0;1240;1;0,5279590261683212;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Medio;Mantenimiento preventivo programado;Revisar Potencia
297;308;1924;22;163;11;42520;3602;1;0;1241;0;0,01957129234553599;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
303;312;1766;26;157;9;47152;4191;0;1;1242;0;0,01766366194910641;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
297;308;1364;54;43;11;73656;2322;0;1;1243;0;0,053855708855911025;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
299;309;1495;44;55;9;65780;2420;1;0;1244;0;0,013584519889487069;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
298;309;1426;45;38;10;64740;1725;0;1;1245;0;0,013226684022417457;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
299;311;1745;26;150;11;45893;3945;0;1;1246;0;0,01559026919039709;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
298;310;1435;45;37;11;65436;1687;0;0;1247;0;0,0196509308519112;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
299;308;1367;47;168;9;65069;7996;0;1;1248;0;0,04218980591939528;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
300;310;1386;48;225;9;66805;10845;0;1;1249;1;0,5593258657103499;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Medio;Mantenimiento preventivo programado;Revisar Potencia
297;308;1429;54;138;11;77166;7452;1;0;1250;0;0,027060560347642485;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
301;310;1391;50;195;8;70384;9867;0;1;1251;1;0,5599600408980981;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Medio;Mantenimiento preventivo programado;Revisar Potencia
298;307;1463;46;182;9;68029;8463;0;1;1252;0;0,02949661011660119;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
298;310;1458;41;61;11;61090;2555;0;1;1253;0;0,014163036171283915;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
302;311;1574;34;215;8;53673;7331;0;1;1254;0;0,21025656501500908;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
299;311;1337;54;32;11;73267;1753;0;1;1255;0;0,05617306610786927;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
298;308;1433;44;108;9;64055;4827;1;0;1256;0;0,013710088646905117;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
297;308;1699;30;40;11;51139;1204;0;1;1257;0;0,009402782127650328;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
302;311;1306;59;172;9;77968;10268;1;0;1258;0;0,41087353490260803;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Medio;Mantenimiento preventivo programado;Revisar Potencia
297;309;1924;20;37;11;39634;762;1;0;1259;0;0,01573322946984766;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
300;309;1478;39;180;9;58381;7110;1;0;1260;0;0,0345502456170211;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
304;313;1466;39;83;9;57907;3278;0;1;1261;0;0,013260414541385998;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
297;308;1576;32;83;11;51535;2714;1;0;1262;0;0,008704533515408614;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
299;309;1598;34;111;9;55290;3840;1;0;1263;0;0,013584519889487069;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
299;309;1429;42;127;9;60875;5410;1;0;1264;0;0,016962078690555524;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
298;307;1530;35;68;9;54927;2441;1;0;1265;0;0,01097285139598896;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
302;312;1487;46;175;9;68550;8067;0;1;1266;0;0,009566324186223937;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
303;311;1597;36;191;8;58609;7009;0;1;1267;0;0,05054545630384487;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
301;310;1782;24;93;9;44371;2315;0;0;1268;0;0,027060547532345616;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
300;310;1636;35;153;10;57750;5400;0;1;1269;0;0,017611313944822966;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
296;307;1482;39;153;10;59131;6104;0;1;1270;0;0,010955187259346818;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
303;311;1335;53;164;8;71556;8790;0;1;1271;1;0,9495794250053686;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Alto;Intervención inmediata;Acción crítica inmediata sobre Potencia
299;309;1472;48;72;9;71833;3513;1;0;1272;0;0,02187878010929083;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
301;310;1567;39;114;8;61269;4457;1;0;1273;0;0,024380427216192598;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
296;307;1927;23;112;11;46055;2676;1;0;1274;0;0,022750917334240915;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
300;310;1925;22;74;10;42350;1628;1;0;1275;0;0,024850929391034882;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
299;310;1431;39;157;11;57096;6264;1;0;1276;0;0,024291820390249665;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
298;308;1430;49;135;9;70928;6696;0;1;1277;0;0,020976312431062148;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
297;308;1328;61;98;11;82070;6056;1;0;1278;0;0,11545651348155332;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
302;309;1447;42;185;7;61931;7917;0;0;1279;0;0,023822472449779458;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
299;311;1574;35;133;11;55090;4655;1;0;1280;0;0,009782181124403964;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
301;310;1503;38;200;9;57414;7640;0;1;1281;0;0,0735700378275551;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
298;308;1750;29;50;10;52325;1495;0;1;1282;0;0,009940890177909676;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
300;309;1552;41;116;9;64097;4790;0;1;1283;0;0,011786075161372998;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
297;308;1506;36;150;10;54216;5400;1;0;1284;0;0,009582331447415559;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
300;310;1521;39;61;10;59927;2403;1;0;1285;0;0,016476416573528833;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
298;308;1404;46;201;10;65426;9366;1;0;1286;0;0,10331907286155873;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
